video_id,paths,w x h,frames,fps,caption_movi
video2473,video2473.mp4,320_240,408.0,23.976023976023978,a band of the characters from friday night at freddie s
video5417,video5417.mp4,320_240,330.0,29.97002997002997,a band is playing on stage
video1257,video1257.mp4,320_240,350.0,25.0,a blonde model is walking down the runway in a red suit
video873,video873.mp4,320_240,312.0,23.976023976023978,a blonde sings a catchy song
video1865,video1865.mp4,320_240,250.0,25.0,a blond girl auditions on the voice
video6153,video6153.mp4,320_240,540.0,30.0,a black woman is constantly calling a white girl a white girl
video2345,video2345.mp4,320_240,325.0,25.0,a beautiful day to be surfing on the huge waves with there wet suit son
video4905,video4905.mp4,320_240,360.0,29.97002997002997,a bite of hash browns is gathered on a fork and dipped in ketchup
video329,video329.mp4,320_240,390.0,29.97002997002997,a group of army is fighting
video5993,video5993.mp4,320_240,360.0,30.0,a group of athletes are doing a dance
video841,video841.mp4,320_240,638.0,29.0,a group is dancing
video2185,video2185.mp4,320_240,360.0,29.97,a girl plays with spongebob dolls
video2921,video2921.mp4,320_240,360.0,29.97002997002997,a guy feeding someone laying on a bed
video5065,video5065.mp4,320_240,390.0,29.97002997002997,a guy ranting about something
video4969,video4969.mp4,320_240,480.0,29.97002997002997,a guy is showing us how to make a paper airplane
video649,video649.mp4,320_240,330.0,29.97002997002997,a group of people are talking to each other
video361,video361.mp4,320_240,510.0,30.0,a group of people perform on screen together
video5321,video5321.mp4,320_240,240.0,23.976023976023978,a group of people are arriving at an airport
video2121,video2121.mp4,320_240,570.0,29.97002997002997,a funny video of a man dressed like a woman talking about dough
video3561,video3561.mp4,320_240,360.0,29.97,a game with giant prehistoric birds on a beach
video3497,video3497.mp4,320_240,300.0,30.0,a game is being played and someone is narrating where an air field base can be found on
video3145,video3145.mp4,320_240,360.0,29.97002997002997,a five is draw on a square
video1705,video1705.mp4,320_240,336.0,23.976023976023978,a film song playing
video1129,video1129.mp4,320_240,288.0,23.976023976023978,a girl is doing something
video425,video425.mp4,320_240,450.0,30.0,a girl in bed admires her socks and knocks on the wall behind her bed then texts on
video5033,video5033.mp4,320_240,330.0,29.97002997002997,a girl bounces on a trampoline
video745,video745.mp4,320_240,240.0,23.976023976023978,a girl getting interviewed by a man
video4681,video4681.mp4,320_240,330.0,29.97002997002997,a man is hitting his finger on his hand
video4265,video4265.mp4,320_240,300.0,29.97002997002997,a man is doing something using paper
video2281,video2281.mp4,320_240,350.0,25.0,a man is singing
video1193,video1193.mp4,320_240,570.0,29.97002997002997,a man giving demo of something
video969,video969.mp4,320_240,300.0,29.97002997002997,a man giving an energetic commentary on a video game football play
video5481,video5481.mp4,320_240,624.0,23.976023976023978,a man is controlling puppets
video265,video265.mp4,320_240,275.0,25.0,a man is constructing a model
video2761,video2761.mp4,320_240,450.0,30.0,a man hooks up a device
video2505,video2505.mp4,320_240,390.0,29.97002997002997,casters discuss important aspects of wrestlers
video3305,video3305.mp4,320_240,480.0,30.0,a man sings a sappy love song
video4233,video4233.mp4,320_240,312.0,23.976023976023978,a person getting their hair cut
video5577,video5577.mp4,320_240,300.0,29.97002997002997,a person cooking food
video5865,video5865.mp4,320_240,550.0,25.0,a lady is hosting a show
video6313,video6313.mp4,320_240,570.0,30.0,a kid folds a piece of paper
video1769,video1769.mp4,320_240,330.0,30.0,a lady cutting boiled eggs into pieces
video1385,video1385.mp4,320_240,240.0,24.0,a love song plays while a pretty girl looks sad and a naked man and woman embrace
video6409,video6409.mp4,320_240,359.0,29.97002997002997,a lady trying some experiment with her nail polish
video5097,video5097.mp4,320_240,425.0,25.0,a guy talking himself while walking on road
video809,video809.mp4,320_240,300.0,29.97,a guy talking about mind craft and playing
video3657,video3657.mp4,320_240,510.0,30.0,a houston anchorwoman introduces a news report about an armed texan man who saves a police officer s
video5161,video5161.mp4,320_240,360.0,29.97002997002997,a man describing how to properly prepare potato skins
video9,video9.mp4,320_240,750.0,25.0,a man discusses african issues on a news program
video233,video233.mp4,320_240,510.0,30.0,a man discusses martha c nussbaum s thoughts on humanity
video73,video73.mp4,320_240,510.0,29.97002997002997,a man and woman talk while they warm their hands by the fire
video681,video681.mp4,320_240,325.0,25.0,a chef demonstrates making pesto with a blender
video5449,video5449.mp4,320_240,425.0,25.0,a chef is giving advice to a business owner
video6025,video6025.mp4,320_240,360.0,29.97002997002997,a character is shot in a video game
video5961,video5961.mp4,320_240,325.0,25.0,a cartoon of a spider and the sun
video3273,video3273.mp4,320_240,325.0,25.0,a cartoon involving animals
video5737,video5737.mp4,320_240,330.0,29.97002997002997,a cartoon tunnel is moving
video2057,video2057.mp4,320_240,240.0,24.0,a chinese commercial is playing classical music
video2313,video2313.mp4,320_240,360.0,29.97002997002997,a clip from a movie is playing
video5353,video5353.mp4,320_240,288.0,24.0,a clip from a movie is playing
video1289,video1289.mp4,320_240,250.0,25.0,a clip depicting men talking in another language in the cold
video3721,video3721.mp4,320_240,312.0,24.0,a clip from a movie is playing
video5769,video5769.mp4,320_240,675.0,25.0,a child is learning to cook
video4393,video4393.mp4,320_240,275.0,25.0,a child is singing for judges
video5289,video5289.mp4,320_240,300.0,29.97002997002997,a car and motorcycle prepare to race
video6505,video6505.mp4,320_240,275.0,25.0,a car catches fire after crashing
video4073,video4073.mp4,320_240,330.0,29.97002997002997,a car is driving
video1737,video1737.mp4,320_240,312.0,24.0,a car is being shown while someone talks about the features
video4457,video4457.mp4,320_240,200.0,20.0,a car has a red outside and black inside
video6377,video6377.mp4,320_240,390.0,29.97002997002997,a car is being displayed in front of a garage
video2249,video2249.mp4,320_240,330.0,29.97002997002997,a bunch of children at a rallying then a man making trophies
video2793,video2793.mp4,320_240,264.0,23.976023976023978,a camera fast tracking through a walk way
video1641,video1641.mp4,320_240,264.0,23.96,a cartoon holding out a hamburger
video2697,video2697.mp4,320_240,350.0,25.0,a car riving on a track
video521,video521.mp4,320_240,360.0,29.97002997002997,a cartoon announcer talks in front of an audience
video4745,video4745.mp4,320_240,450.0,15.0,a couple play in the yard
video6185,video6185.mp4,320_240,390.0,30.0,a couple of judges are shown on a jumbo screen at a synchronized swimming event
video5929,video5929.mp4,320_240,300.0,25.0,a couple of soccer teams playing soccer
video3369,video3369.mp4,320_240,375.0,25.0,a crowd is protesting peacefully by holding up signs and flags
video6281,video6281.mp4,320_240,300.0,25.0,a crowd is chanting
video1097,video1097.mp4,320_240,250.0,25.0,a cooking demonstration of a potato recipe
video3849,video3849.mp4,320_240,300.0,29.97002997002997,a cook is preparing a burrito
video553,video553.mp4,320_240,450.0,25.0,a couple is playing a video game together
video3913,video3913.mp4,320_240,420.0,29.97002997002997,a contractor releasing stored water from ceiling tile
video3177,video3177.mp4,320_240,420.0,29.97002997002997,a family is discussing all the snacks at the table
video3593,video3593.mp4,320_240,288.0,23.976023976023978,a dog wears headphones and dances around
video1033,video1033.mp4,320_240,330.0,29.97002997002997,a famous actress is interviewed on a talk show
video297,video297.mp4,320_240,300.0,29.97002997002997,a diy video about cooking
video4137,video4137.mp4,320_240,360.0,30.0,a clip showing an audience at a sports game
video2537,video2537.mp4,320_240,408.0,23.976023976023978,a commercial showcasing two young asian men talking to each other
video2153,video2153.mp4,320_240,250.0,25.0,a clip taken inside a foreign indian country
video1065,video1065.mp4,320_240,660.0,29.97002997002997,a clip taken from fox news showing a woman hang gliding into a pool
video1961,video1961.mp4,320_240,288.0,23.976023976023978,a close up of different food dishes
video1449,video1449.mp4,320_240,475.0,25.0,a comedian is pelted with birds and plays games on stage
video4585,video4585.mp4,320_240,300.0,25.0,a comedy drama show played on a stage
video585,video585.mp4,320_240,510.0,29.97002997002997,a woman with long brown hair talking about makeup
video1545,video1545.mp4,320_240,600.0,25.0,two doubles teams play badminton by volleying the birdie across a net
video2857,video2857.mp4,320_240,450.0,29.97002997002997,older man with strawberry blonde hair where a suit coat talking with kind of a lisp about a
video6473,video6473.mp4,320_240,300.0,29.97002997002997,a woman in an old renaissance like gown speaks about using tears as a weapon
video2377,video2377.mp4,320_240,330.0,29.916666666666668,a suit man is talking from a company
video1225,video1225.mp4,320_240,330.0,30.0,a tiger laying on its side and sleeping in the grass
video777,video777.mp4,320_240,475.0,25.0,a fashion model walking the runway in neutral tone clothing
video3945,video3945.mp4,320_240,420.0,30.0,including a panda and a clown interact in a video game
video1673,video1673.mp4,320_240,390.0,29.97002997002997,four people in a cabin discussing some matter
video4713,video4713.mp4,320_240,330.0,29.97002997002997,a person is taking the video and describing the great canyon
video6217,video6217.mp4,320_240,384.0,23.976023976023978,there is a woman talking about science and technology
video169,video169.mp4,320_240,360.0,29.97002997002997,this is the butterfly effect in the industrial version with this machine we do not reach the micron
video4553,video4553.mp4,320_240,630.0,29.97002997002997,llamas gather around a trough filled with hay and eat heartily
video2409,video2409.mp4,320_240,275.0,25.0,there is a car is falling down to the valley
video3817,video3817.mp4,320_240,330.0,29.97002997002997,there are different colors of birds in a cage
video937,video937.mp4,320_240,870.0,29.97002997002997,there is a black suit is talking with two people
video905,video905.mp4,320_240,840.0,30.0,a baby monkey on the bed sleeping with someone caressing it
video457,video457.mp4,320_240,384.0,23.976023976023978,a scene from a movie a woman wearing a green suit is smoking a cigarette
video3529,video3529.mp4,320_240,375.0,25.0,a man sits in a car with leather seats satellite guidance and stereo system
video105,video105.mp4,320_240,810.0,30.0,on a television show a man describes what canine injuries he sees in his animal hospital and how
video4009,video4009.mp4,320_240,250.0,25.0,a cooking demonstration where a woman in a blue apron with a white t shirt is adding ingredients
video2953,video2953.mp4,320_240,570.0,29.97002997002997,a man is talking about the tsunami happening
video5833,video5833.mp4,320_240,675.0,25.0,a black car drives down a road and is showcased from many angles
video2601,video2601.mp4,320_240,510.0,29.97002997002997,there is a woman in black dressing is walking on the floor
video5545,video5545.mp4,320_240,408.0,24.0,a person wearing a white shirt talking about avengers 2
video2665,video2665.mp4,320_240,456.0,23.976023976023978,they focus the students to join the company and get the job
video3081,video3081.mp4,320_240,390.0,29.97002997002997,fashion model in green two piece is walking ramp in a fashion show
video6441,video6441.mp4,320_240,630.0,29.97002997002997,a boy is talking with a friend as we see scenes from a video game where he is
